id,name,neighbourhood_cleansed,room_type,price,minimum_nights,number_of_reviews,review_scores_rating,latitude,longitude,availability_365,calculated_host_listings_count
1315434390926629112,El Alfonsa - Suite Condesa View,Cuauhtémoc,Entire home/apt,2836.0,1.0,6,5.0,19.4091796,-99.1772637,329,21
1315663797241095792,te esperamos bonito alojamiento,Venustiano Carranza,Private room,409.0,1.0,0,4.84,19.44593,-99.11756,360,1
1315977341107160790,Luxury 2BR Condo in Condesa,Cuauhtémoc,Entire home/apt,2853.0,1.0,3,5.0,19.40876594359953,-99.18233587335943,274,1
1316005319685551431,¡Sientete como en Casa! Alojamiento en la Anzures,Miguel Hidalgo,Private room,1255.5,2.0,7,5.0,19.43563,-99.17689,178,1
1316065254495778915,"Mundial,V Polanco,Carso,Acuario, Soumaya,Embajada.",Miguel Hidalgo,Entire home/apt,2169.0,1.0,103,4.87,19.44603,-99.20349,326,1
1303825997166773732,Departamento para peregrinos y turistas 1,Cuauhtémoc,Entire home/apt,727.73,2.0,28,4.68,19.4600612,-99.1296636,266,6
1303904385021183657,Habitación privada cerca Metro UAM Iztapalapa,Iztapalapa,Private room,628.0,1.0,34,4.85,19.35169257987757,-99.07065119594336,256,2
1303957718555073562,Armonik suites By Casanevo - Double Beds Suite,Cuauhtémoc,Entire home/apt,3615.5,1.0,5,4.4,19.4300656,-99.1712724,300,7
1316119416543134237,Estudio en Coyoacán - El Balcón de Buda,Coyoacán,Private room,1035.0,1.0,26,4.96,19.354712,-99.157243,85,6
1316134217932252344,Desertic Chic CDMX Apt Cute Balcony & TV Projector,Cuauhtémoc,Entire home/apt,1736.67,2.0,69,4.94,19.441762,-99.1477124,173,1
1316178836125735310,Acogedor Loft en Reforma Centro CDMX,Cuauhtémoc,Entire home/apt,1437.88,1.0,73,4.9,19.4294278579558,-99.1656472794346,339,2
1316224352316479087,Cómodo Departamento 5 Mins Centro CDMX Apt 2R1B,Cuauhtémoc,Entire home/apt,1266.0,2.0,17,4.65,19.44148,-99.14984,357,4
1316883688916403173,LOFT en Polanco excelente ubicación / parking,Miguel Hidalgo,Entire home/apt,2565.0,1.0,6,4.67,19.4345867,-99.1871529,64,19
1316895045648572889,Loft ideal para parejas en el corazón de Polanco,Miguel Hidalgo,Entire home/apt,2565.0,1.0,8,4.88,19.4345867,-99.1871529,82,19
1316898883661475111,Polanco Loft: ideal para viajes de trabajo/parking,Miguel Hidalgo,Entire home/apt,2565.0,1.0,10,4.9,19.4345867,-99.1871529,90,19
1316902746604074725,Loft en Polanco/estacionamiento/ubicación ideal,Miguel Hidalgo,Entire home/apt,2592.0,1.0,4,4.75,19.4345867,-99.1871529,56,19
1316906803040737313,Polanco LOFT para dos/excelente ubicación/parking,Miguel Hidalgo,Entire home/apt,3072.0,1.0,0,4.84,19.4345867,-99.1871529,313,19
1317087633739316187,"Blueground | Condesa, rooftop",Cuauhtémoc,Entire home/apt,1313.42,2.0,16,4.25,19.4050351,-99.1748499,359,187
1317087971785013897,"Blueground | Polanco, rooftop garden",Miguel Hidalgo,Entire home/apt,3970.25,4.0,1,5.0,19.4364499,-99.2046671,359,187
1303958503409961360,Armonik suites By Casanevo - King Bed Suite,Cuauhtémoc,Entire home/apt,1517.58,1.0,6,5.0,19.4300656,-99.1712724,301,7
1303977398548408741,Armonik suites By Casanevo - Queen Bed Suite,Cuauhtémoc,Entire home/apt,3615.5,1.0,15,4.87,19.4300656,-99.1712724,304,7
1304050535736279573,Inmejorable suite en Hegel 335,Miguel Hidalgo,Entire home/apt,1370.0,1.0,1,3.0,19.43216889275238,-99.18832071125507,242,8
1304234784526446649,VH | Condesa 2 bedroom apartment | 245,Cuauhtémoc,Entire home/apt,2349.0,1.0,2,3.5,19.4039131,-99.1710255,296,25
1304261978049000274,VH | Condesa 2 bedrooms comfy + rooftop I 246,Cuauhtémoc,Entire home/apt,2349.0,1.0,25,4.64,19.4039131,-99.1710255,347,25
1304334402481061683,Cómodo loft en CDMX,Benito Juárez,Entire home/apt,822.0,1.0,15,4.67,19.39143,-99.14285,361,12
1317283605620588756,Estudio a 2 cuadras del Ángel Independencia,Cuauhtémoc,Entire home/apt,960.0,1.0,94,4.61,19.42449097509081,-99.16580356657504,258,7
1317412369737211267,"Bello y modesto depa, viajeros y empresas. Factura",Gustavo A. Madero,Entire home/apt,939.67,3.0,6,4.67,19.50127,-99.0803684,302,2
1317505757456095340,Espacioso 2BR in Polanco / seguridad 24 hrs,Miguel Hidalgo,Entire home/apt,4644.0,1.0,3,5.0,19.4345867,-99.1871529,323,19
1317525458404118802,Polanco 3BR / excelente ubicación /ideal familias,Miguel Hidalgo,Entire home/apt,4004.16,1.0,2,4.5,19.4345867,-99.1871529,332,19
1317529565205411583,Modern 3 - Bedroom Polanco,Miguel Hidalgo,Entire home/apt,3990.0,1.0,4,4.0,19.4345867,-99.1871529,347,19
1317530916469449534,Polanco 3 recámaras-amplio-ubicación privilegiada,Miguel Hidalgo,Entire home/apt,5160.0,1.0,0,4.84,19.4345867,-99.1871529,357,19
1317532689287108013,Polanco 2Br - ideal para familias / bien ubicado,Miguel Hidalgo,Entire home/apt,2970.0,1.0,1,3.0,19.4345867,-99.1871529,336,19
1317534606400468423,Espacioso depto Polanco/ubicación y seguridad,Miguel Hidalgo,Entire home/apt,5006.0,1.0,5,4.0,19.4345867,-99.1871529,342,19
1317538159669548355,Family-Friendly 3BR Polanco,Miguel Hidalgo,Entire home/apt,5006.0,1.0,0,4.84,19.4345867,-99.1871529,357,19
1317540126381711246,Polanco 3BR: Space & Style,Miguel Hidalgo,Entire home/apt,4902.0,1.0,2,4.5,19.4345867,-99.1871529,362,19
1317552390083723040,Espacioso y luminoso apto en el corazón de Polanco,Miguel Hidalgo,Entire home/apt,4902.0,1.0,2,5.0,19.4345867,-99.1871529,337,19
1317589557015850538,Chic 2- Bedroom Polanco Flat,Miguel Hidalgo,Entire home/apt,3840.0,1.0,0,4.84,19.4345867,-99.1871529,300,19
1317738134239780679,MYKN Cuarto a 20 min caminando a Estadio CDMX WC26,Tlalpan,Private room,1028.0,1.0,12,4.92,19.29236161762536,-99.1552685201168,212,10
1318155254394993302,Departamento Zona Gamer Frente al Aeropuerto,Venustiano Carranza,Entire home/apt,1825.0,1.0,86,4.88,19.4358015,-99.0876081,175,2
1304354624169260951,"House & Garden Coyoacan, Steps from Frida Kahlo",Coyoacán,Entire home/apt,12723.5,1.0,14,4.93,19.3575448,-99.1579547,257,7
1304457372832117969,VH | Condesa Stylish loft  con Rooftop | 294,Cuauhtémoc,Entire home/apt,1620.0,1.0,3,5.0,19.4039131,-99.1710255,211,42
1304464351009986855,Departamento CDMX (Tlalpan),Tlalpan,Entire home/apt,399.6,5.0,8,5.0,19.26825431330723,-99.17510385145113,344,1
1304476690339440962,Suite Progreso,Miguel Hidalgo,Entire home/apt,866.54,1.0,23,4.87,19.4021628,-99.1719312,182,1
1304508020756788057,Estudio Acogedor y Bien Ubicado,Gustavo A. Madero,Entire home/apt,749.0,3.0,15,4.8,19.47398,-99.12375,361,1
1318176470536684088,Cdmx six flags perisur hospital Depa Cielito Lindo,Tlalpan,Entire home/apt,2659.0,2.0,26,4.65,19.2820171,-99.18848880000002,81,2
1318260227811620092,Boutique Apt 2Br/2Ba/ Roma - Plaza Río de Janeiro.,Cuauhtémoc,Entire home/apt,4267.37,1.0,42,4.98,19.4217392,-99.1607881,346,13
1318278858459966536,"Comoda habitación privada con baño, independiente",Venustiano Carranza,Entire home/apt,628.0,1.0,166,4.96,19.4126169,-99.113466,111,1
1318298761747681863,Departamento rompecabezas SúperAnfitrión Coyoacan,Coyoacán,Entire home/apt,1338.0,1.0,18,4.89,19.35565,-99.15625,78,6
1318342980668316619,VH | Condesa House 6BR exceptional home | 17,Cuauhtémoc,Entire home/apt,8600.0,1.0,18,4.78,19.4065813,-99.1767216,292,42
1318410958391047737,Bonsai (Casa Amarilla),Miguel Hidalgo,Private room,457.0,1.0,71,4.49,19.4469343,-99.1923896,360,8
1318423732877234756,Lirio (Casa Amarilla),Miguel Hidalgo,Private room,480.0,1.0,60,4.82,19.4469343,-99.1923896,359,8
1318543137795440340,The Hangar | Equipped 1BR Downtown CDMX Apt • 2p,Cuauhtémoc,Entire home/apt,1645.96,2.0,32,4.88,19.4331412,-99.1499286,39,37
1318794070528220868,Confortable depa al sur de la CDMX,Benito Juárez,Entire home/apt,2397.0,1.0,0,4.84,19.39229,-99.18818,365,1
1318801287033500276,Art in an Industrial-Style,Miguel Hidalgo,Entire home/apt,1940.0,2.0,5,4.8,19.4450274,-99.2029831,313,1
1318869833679137576,Hospédate junto a Jardín Pushkin,Cuauhtémoc,Entire home/apt,2939.0,2.0,26,4.96,19.420066,-99.1538097,358,1
1304547597305882779,Cuarto con baño privado Polanco,Miguel Hidalgo,Private room,894.11,1.0,98,4.6,19.42846555049171,-99.19993053238504,350,7
1304560018212271383,Habitación,Iztapalapa,Private room,457.0,1.0,6,4.17,19.34530366945641,-99.0666109115024,365,2
1318906185008171760,Suite Dumas Polanco,Miguel Hidalgo,Private room,1416.0,1.0,39,4.9,19.436997945513557,-99.19673263864952,365,17
1318955506077227419,Casa Pilar - Deluxe Double,Cuauhtémoc,Entire home/apt,2566.35,2.0,58,4.93,19.4117073,-99.1642108,75,4
1318968028611064453,Casa Pilar - Superior Terrace,Cuauhtémoc,Entire home/apt,1992.5,2.0,56,4.93,19.41274,-99.16484,70,4
1318981332486519501,Casa Pilar - The Loft,Cuauhtémoc,Entire home/apt,3535.28,1.0,47,4.96,19.41284,-99.16322,71,4
1320365187857850993,Habitación moderna con balcón,Cuajimalpa de Morelos,Private room,1027.5,2.0,10,4.4,19.38739,-99.25613,360,3
1320419187490444270,Awesome in the heart of Downtown,Cuauhtémoc,Entire home/apt,1196.0,2.0,38,4.63,19.43762,-99.13573,349,1
1320429789400261426,Departamento en Condesa con Terraza,Cuauhtémoc,Entire home/apt,3941.0,1.0,1,3.0,19.40485,-99.1734,180,1
1320473610720177389,Casa Tenoch - Mini Loft céntrico y limpio,Miguel Hidalgo,Entire home/apt,890.5,2.0,8,4.13,19.45079,-99.17258,297,2
1321026285690481797,King Suite - Hotel Parián,Cuauhtémoc,Private room,7192.0,1.0,0,4.84,19.41788,-99.16071,351,4
1321030824875638646,Queen Street View,Cuauhtémoc,Private room,5752.0,1.0,0,4.84,19.41788,-99.16071,326,4
1321040195567754129,Double Suite - Hotel Parián,Cuauhtémoc,Private room,6336.0,1.0,0,4.84,19.41788,-99.16071,297,4
1321140145703783144,"Santa fe, hermoso departamento nuevo, Cuajimalpa",Cuajimalpa de Morelos,Entire home/apt,1598.0,1.0,56,4.77,19.36316,-99.28227,355,1
1304572526414659682,Restored glamorous 20's Apt. W/ Rooftop terrace,Cuauhtémoc,Entire home/apt,2977.84,2.0,15,4.93,19.4094592,-99.1791426,315,89
1304581079363925666,Amplio departamento nuevo en La Condesa,Cuauhtémoc,Entire home/apt,4279.5,2.0,6,4.83,19.413743242834407,-99.17027983814478,328,1
1326563275905357526,Loft privado en la Juarez a unos pasos del Angel,Cuauhtémoc,Entire home/apt,1235.0,1.0,139,4.63,19.42615,-99.16597,357,3
1326623868924139006,Cozy Double Room on Terrace in La Condesa,Cuauhtémoc,Private room,1240.59,1.0,35,4.83,19.40932,-99.17538,335,7
1326743655428482605,Hospedaje Coyoacán B-III,Coyoacán,Private room,724.65,2.0,52,4.92,19.35436,-99.14464,352,6
1326874384312162459,Habitación en depa compartido V,Benito Juárez,Private room,434.0,2.0,7,4.43,19.38936,-99.13431,44,3
1321233952395921712,Habitación en depa compartido centro revolución,Cuauhtémoc,Private room,872.5,2.0,17,4.59,19.44845,-99.14901,329,2
1321334829694236481,"Aeropuerto, Foro sol 2.",Venustiano Carranza,Entire home/apt,1028.0,1.0,44,4.39,19.41667,-99.0838,339,2
1321492427416376485,Quad+ Room | Polanco | Self Check-In,Miguel Hidalgo,Private room,1299.4,1.0,7,3.43,19.43589,-99.20864,89,29
1321495553719248762,Quad Room | Polanco | Self Check-In,Miguel Hidalgo,Private room,999.4,1.0,8,4.5,19.43432,-99.20705,89,29
1321674604650037416,casa de botellas,Miguel Hidalgo,Private room,742.0,1.0,0,4.84,19.41164,-99.18772,365,1
1321785920674577097,VH | Department 1BR Roma Norte w/GYM | 141,Cuauhtémoc,Entire home/apt,2423.52,1.0,17,4.59,19.41729,-99.15553,231,21
1321788940313618192,VH | Nice 2BR Apartment Roma Norte | 119,Cuauhtémoc,Entire home/apt,2660.0,1.0,15,4.87,19.41729,-99.15553,250,21
1321795272085430494,VH | Roma Norte Depto 2BR Gym & laundry | 140,Cuauhtémoc,Entire home/apt,2835.0,1.0,22,4.64,19.41729,-99.15553,252,21
1321973488906458213,Departamento cálido Roma Sur,Cuauhtémoc,Entire home/apt,980.92,1.0,61,4.89,19.40523,-99.16356,337,1
1321997877514206382,Great and spacious apartment,Miguel Hidalgo,Entire home/apt,2345.12,2.0,20,4.85,19.40645,-99.18994,184,1
1322000719021311442,Excelente loft con terraza 15-3,Cuauhtémoc,Entire home/apt,1198.5,1.0,40,4.53,19.40698,-99.17256,299,13
1326961360417167400,Big Colonial House 4 Groups | Terrace | Roma Norte,Cuauhtémoc,Entire home/apt,8070.0,1.0,12,4.92,19.41395,-99.15898,65,60
1327035311352843872,GRAN depto. Cerca del estadio GNP,Venustiano Carranza,Entire home/apt,1939.0,1.0,83,5.0,19.4123,-99.09412,147,2
1327084463812485416,Periférico Benito Juárez,Álvaro Obregón,Entire home/apt,1194.91,2.0,53,4.91,19.39202,-99.18931,351,2
1327141530478583810,Stunning House 4 Groups | Terrace | Roma Norte,Cuauhtémoc,Entire home/apt,7563.0,1.0,43,4.93,19.41472,-99.1581,65,60
1327580316106887410,JC Friends Roma,Cuauhtémoc,Shared room,441.0,1.0,6,4.33,19.40455,-99.16268,305,9
1327627025551580413,Iconic Art Deco Gem | 4 Suites & Rooftop | Condesa,Cuauhtémoc,Entire home/apt,5791.0,1.0,64,4.97,19.40894,-99.17331,283,60
1327679853740229582,Departamento en Residencial,Iztacalco,Entire home/apt,1068.14,1.0,23,4.74,19.40419,-99.11343,51,1
1322012231261217732,Master Bedroom,Tlalpan,Private room,913.0,2.0,3,5.0,19.29662,-99.12186,337,3
1322090352059969732,Depa a Pasos del Autódromo,Iztacalco,Entire home/apt,2009.0,1.0,16,4.81,19.3989,-99.08014,359,3
1322415960438237917,Comfy Apartment in the heart of Roma,Cuauhtémoc,Entire home/apt,1785.39,1.0,55,4.67,19.41781,-99.16226,240,21
1322438579106987769,Habitación en zona residencial.,Iztapalapa,Private room,1085.0,1.0,0,4.84,19.32861,-99.0925,365,1
1322599788545957506,Departamento tranquilo y seguro,Benito Juárez,Entire home/apt,1243.0,1.0,16,4.94,19.37408,-99.16011,176,2
1322642435734870691,Suite gigante con baño privado,Benito Juárez,Private room,799.0,1.0,0,4.84,19.37775,-99.18655,359,1
1322682715046421759,Habitación privada cerca Aeropuerto y Foro GNP,Venustiano Carranza,Private room,926.81,1.0,15,5.0,19.41497,-99.08923,113,1
1322958076974857807,Quad Room | Polanco | Self Check-In,Miguel Hidalgo,Private room,1599.0,1.0,23,4.48,19.43384,-99.2075,31,29
1322962262772507760,Queen Room | Polanco | Self Check-In,Miguel Hidalgo,Private room,759.45,1.0,17,4.12,19.43454,-99.207,90,29
1322964576855488374,Queen Room | Polanco | Self Check-In,Miguel Hidalgo,Private room,759.45,1.0,47,4.55,19.43571,-99.2088,266,29
1323181468424233857,Downtown Apartment. In the heart of the CDMX,Cuauhtémoc,Entire home/apt,1687.0,2.0,47,4.7,19.42575,-99.13961,251,3
1327695804675173301,Departamento GNP,Iztacalco,Entire home/apt,3755.0,1.0,25,4.92,19.40177,-99.09182,157,1
1327761094457054000,Habitación en Colonia Juárez,Cuauhtémoc,Private room,913.0,3.0,8,4.88,19.43116,-99.15576,336,1
1327865426449365942,CNA Coyoacán/AOFM/CDMX Ciudad de Mexico/Mitikah,Benito Juárez,Entire home/apt,1118.36,2.0,31,4.9,19.36167,-99.14964,218,1
1328326364818516523,Cómodo y ubicado depto. pequeño,Cuauhtémoc,Entire home/apt,1312.5,2.0,6,4.33,19.43189,-99.16992,266,11
1328335905941056052,Cómoda habitación en edificio Funcionalista,Benito Juárez,Entire home/apt,650.47,1.0,52,4.63,19.39491,-99.177,360,1
1328365342851343701,"Habitación céntrica y cómoda ""Colibrí""",Miguel Hidalgo,Private room,730.35,1.0,50,4.86,19.39754,-99.18318,359,3
1328379085023652183,JC friend 1 Roma,Cuauhtémoc,Shared room,459.0,1.0,11,4.82,19.40455,-99.16268,298,9
1328438427087049306,Cómodo departamento en CdMex,Cuauhtémoc,Entire home/apt,1084.33,3.0,48,4.9,19.45886,-99.12312,153,2
1328449461450876288,1BR Apartment Roma Norte w/Wi-Fi,Cuauhtémoc,Entire home/apt,1850.0,1.0,28,4.75,19.41015,-99.16699,181,7
1323189420463314572,Skyline  Executive Residence,Cuajimalpa de Morelos,Entire home/apt,2271.0,1.0,24,4.83,19.35087,-99.29695,355,2
1323218228547785083,Gran departamento iluminado 4,Miguel Hidalgo,Entire home/apt,1169.71,2.0,39,4.77,19.4468,-99.21958,352,13
1323239909342435911,Excelente ubicación,Cuauhtémoc,Private room,685.0,1.0,1,3.0,19.4369758739358,-99.15645788117648,365,1
1323244994804581825,Cuarto Amenity,Iztapalapa,Private room,554.0,1.0,34,4.79,19.37021,-99.10643,359,1
1323266489308403008,"Renta de habitación, baño compartido en Polanco. 1",Miguel Hidalgo,Private room,1188.0,1.0,12,4.33,19.43421,-99.20135,322,13
1323326868332417899,Santa Fe Family Paradise,Cuajimalpa de Morelos,Entire home/apt,3104.0,1.0,25,4.76,19.35085,-99.29699,364,2
1323335356935340256,Depto. 3er piso Hermoso y funcional CDMX,Gustavo A. Madero,Entire home/apt,1655.0,2.0,29,5.0,19.497837187108512,-99.09780073129592,333,1
1323412307065333176,"Depto. a 10 mns Polanco, Nva Emb USA Paseo Reforma",Miguel Hidalgo,Entire home/apt,1828.0,1.0,35,5.0,19.45218,-99.18727,154,1
1323441529556509457,VH | Roma Norte excellent spacious loft GYM |142,Cuauhtémoc,Entire home/apt,3816.07,1.0,32,4.75,19.41729,-99.15553,229,21
1323922507936817117,Suite Art Deco 6 · Baño Privado,Benito Juárez,Private room,1100.0,1.0,11,4.82,19.39719,-99.15943,364,6
1324010295885496176,Cozy room,Tlalpan,Private room,680.14,2.0,0,4.84,19.29613,-99.12108,242,3
1324055749921976837,VH | Charm and modernity in Roma Norte 2BR | 144,Cuauhtémoc,Entire home/apt,2530.8,1.0,36,4.72,19.41729,-99.15553,245,21
1328476105635752513,Nice Flat/U style Banorte Stadium/World Cup FIFA,Coyoacán,Entire home/apt,1434.0,2.0,6,5.0,19.32469,-99.13827,363,1
1328478482181116499,Casita Azul Near Azteca Stadium or Coyoacan Center,Coyoacán,Entire home/apt,1044.18,2.0,39,4.95,19.34996,-99.14233,357,1
1328567774413269585,Beautiful Suite heart Roma Norte,Cuauhtémoc,Entire home/apt,1466.41,2.0,30,4.73,19.41439,-99.161,268,6
1328662756451673037,Depto Moderno 3HAB. Excelente ubicación/Amenidades,Benito Juárez,Entire home/apt,1608.37,7.0,0,4.84,19.37083,-99.18171,364,3
1328701313357286818,Suite Jacaranda Green Highlands,Benito Juárez,Private room,439.35,1.0,44,5.0,19.38221,-99.16466,361,2
1328713034671711025,ROM Cuarto a 20 min caminando a Estadio CDMX WC26,Tlalpan,Private room,1256.0,1.0,8,4.75,19.29152,-99.15425,238,10
1329030851971843301,Departamento Completo en Roma/Condesa,Cuauhtémoc,Entire home/apt,1098.5,4.0,0,4.84,19.40612,-99.16643,302,9
1324056548645904040,VH | Your home with GYM/laundry Roma Norte | 145,Cuauhtémoc,Entire home/apt,2025.0,1.0,50,4.6,19.41729,-99.15553,230,21
1324060136291526938,VH | Loft with GYM & Laundry amenities | 146,Cuauhtémoc,Entire home/apt,2181.17,1.0,28,4.68,19.41729,-99.15553,219,21
1324064530355797190,appartment colonia roma district with terrace,Cuauhtémoc,Entire home/apt,1632.0,2.0,33,4.67,19.4219,-99.1636,302,1
1324114582450944511,Great Loft Av. Reforma / Angel,Cuauhtémoc,Entire home/apt,1512.5,2.0,24,4.96,19.42461481954406,-99.16581065767213,106,3
1324152005306990220,"Smart Home | SMEs, groups, families | Pets welcome",Coyoacán,Entire home/apt,3406.5,1.0,31,4.65,19.30496,-99.16126,2,1
1324203641692612340,Cozy Room Condesa/Escandón,Miguel Hidalgo,Private room,524.94,5.0,14,4.93,19.4026416,-99.175838,364,1
1324702877052751687,Departamento en el corazón de la Ciudad de México,Cuauhtémoc,Entire home/apt,1286.73,2.0,41,4.93,19.41555,-99.15506,53,1
1324855353368202875,Habitación frente al bosque,Miguel Hidalgo,Private room,614.0,1.0,45,4.47,19.41905,-99.17927,356,2
1324875224583843086,Apartment in Heart of CDMX - 4 ROOMS.,Cuauhtémoc,Entire home/apt,1959.33,3.0,3,4.0,19.4334,-99.14563,230,9
1325444134077035285,Vive el Corazón de la Condesa,Cuauhtémoc,Entire home/apt,2488.0,2.0,31,4.84,19.4154,-99.17034,198,1
1325481247846046577,Hostal CDMX Roma,Cuauhtémoc,Shared room,325.5,1.0,34,4.38,19.42534,-99.16128,120,3
1325591638529615267,Guardia Nacional Iztapalapa.,Iztapalapa,Private room,457.0,1.0,2,4.0,19.32413,-99.02792,358,3
1329043311859894570,Apartment in the Heart of CDMX,Cuauhtémoc,Entire home/apt,2026.0,2.0,18,4.44,19.43294,-99.1465,61,9
1329043958641976638,Entire Apartment - In the Heart of Mexico City,Cuauhtémoc,Entire home/apt,1313.11,3.0,52,4.73,19.42429,-99.13845,240,1
1329046844468546167,Palms Luxury 1BR Stay in Polanco with Pool  & Gym,Miguel Hidalgo,Entire home/apt,3878.0,1.0,11,4.82,19.44396,-99.2026,20,46
1329082784288468364,Casa Mari,Venustiano Carranza,Private room,1255.29,1.0,1,5.0,19.45717,-99.1163,179,1
1329087081992653891,Pequeño depto. en corazón de Santa María la Ribera,Cuauhtémoc,Entire home/apt,936.0,1.0,71,4.89,19.44837,-99.1544,98,1
1329110371526152914,"Roma Norte, Art Deco | Suite ""202""",Cuauhtémoc,Entire home/apt,3553.0,1.0,19,4.84,19.4195924,-99.1759106,128,4
1329149007996883218,Kukun Homero Polanco,Miguel Hidalgo,Entire home/apt,3129.0,1.0,11,4.73,19.4350294,-99.1842378,344,11
1325603930916966311,Departamento en CDMX,Gustavo A. Madero,Entire home/apt,890.5,2.0,38,4.97,19.50336,-99.12493,63,1
1325617399254511103,Bright Apt. in the heart of Mexico city,Benito Juárez,Entire home/apt,1917.5,2.0,17,4.71,19.40081,-99.16514,16,1
1325663734038171742,"Diseño, Confort y Ubicación: ¡Lo Tienes Todo!",Benito Juárez,Entire home/apt,3424.0,2.0,18,5.0,19.3668,-99.16292,331,1
1326116375444139403,Habitación individual con baño,Tlalpan,Private room,443.0,1.0,2,5.0,19.29591,-99.16034,150,2
1326137422159436395,Moderno y acogedor Depto.,Venustiano Carranza,Entire home/apt,1712.0,1.0,52,4.92,19.41691,-99.12522,320,1
1326198810254980478,Loft nuevo con encanto bohemio,Cuauhtémoc,Entire home/apt,1592.0,2.0,11,4.73,19.44112,-99.16228,88,1
1326317655668400113,Departamento en centro de CDMX,Cuauhtémoc,Entire home/apt,1764.0,1.0,1,5.0,19.45747,-99.13996,305,1
1326323379548241767,Departamento Kansas CDMX,Benito Juárez,Entire home/apt,2727.41,1.0,31,4.97,19.38603,-99.18009,163,1
1326338399412078934,Casa,Álvaro Obregón,Entire home/apt,4405.0,2.0,3,3.67,19.31947,-99.29249,240,1
